PRODUKT_CODE;B_DAT_PRODUKT;E_DAT_PRODUKT;NAAM_PRODUKT;BEDRAG_NET_PROD;BEDRAG_BTW_PROD;KOST_PRYS_PROD;MUT_DAT_PROD;AMBT_CODE_MUT;TAR_CODE_PROD;ORG_OND_C_PROD;TYD_STEMPEL
019;20100101;20121231;SCHORSING VOERTUIG > 15 JAAR / VERLENGEN;23.90;0.00;1.00;20121211;SAP;984;BUD;3564320412
019;20090630;20091231;SCHORSING VOERTUIG > 15 JAAR / VERLENGEN;22.70;0.00;1.00;20091030;SAP;984;BUD;3465997302
019;20090205;20090629;SCHORSING VOERTUIG > 25 JAAR VERLENGEN;22.70;0.00;1.00;20090204;SAP;984;BUD;3455370114
019;20071017;20090204;SCHORSING VRTG > 15 JR/VERLENGEN;22.70;0.00;1.00;20071016;SAP;984;BUD;3442842113
019;20070627;20071016;SCHORSING VRTG > 25 JR/VERLENGEN;22.70;0.00;1.00;20070626;SAP;984;BUD;3401629321
019;20050601;20070626;SCHORSING PTT DIENST/OLDTIMER;22.70;0.00;1.00;20050531;SAP;984;BUD;3391952533
019;20030103;20030930;VERVALLEN M.I.V. 01.01.2003;50.00;0.00;1.00;20030102;RAP;984;BUD;3250576383
019;20020101;20030102;ADR-CERTIFICAAT AFGEGEVEN DOOR KS;50.00;0.00;1.00;20011120;RAP;984;BUD;3215337680
019;20011201;20011231;ADR-CERTIFICAAT AFGEGEVEN DOOR KS;110.19;0.00;1.00;20011120;RAP;984;BUD;3215337621
019;20000101;20011130;BOETE AMBULANCE;94.00;0.00;1.00;20010616;RAP;984;BUD;3201759080
019;19961114;19991231;BOETE AMBULANCE;94.00;0.00;1.00;20010616;RAP;984;BUD;3201759080
019;19961002;19961113;BOETE AMBULANCE;94.50;0.00;1.00;19961001;RAP;984;BUD;3053249227
019;19960101;19961001;BOETE AMBULANCE;94.50;0.00;1.00;19960422;RAP;984;BUD;3039240593
020;20130104;99999999;KLACHT APK 1 EN APK 2;46.00;0.00;1.00;20130103;SAP;965;BUD;3566307616
020;20130101;20130103;KLACHT APK 1 EN APK 2;46.00;0.00;1.00;20121231;SAP;965;BUD;3566307616
020;20060915;20121231;KLACHT APK 1 EN APK 2;45.00;0.00;1.00;20121211;SAP;965;BUD;3564320412
020;20050706;20060914;KLACHT APK 1;45.00;0.00;1.00;20050705;SAP;965;BUD;3367328495
020;20050527;20050705;KLACHT APK 1;45.00;0.00;1.00;20050526;SAP;965;BUD;3329658046
020;20030101;20050526;KLACHT APK 1;45.00;0.00;1.00;20021008;RAP;965;BUD;3326196006
020;20020101;20021231;KLACHT APK 1;45.35;0.00;1.00;20011031;EUR;965;BUD;3213621518
020;20000101;20011231;KLACHT APK 1;100.00;0.00;1.00;20011031;RAP;965;BUD;3213621519
020;19960101;19991231;KLACHT APK 1;100.00;0.00;1.00;20010616;RAP;965;BUD;3201759080
021;20140603;99999999;SCHORSING BROM- EN SNORFIETSEN;11.00;0.00;1.00;20140602;SAP;966;BUD;3610803616
021;20130101;20140602;SCHORSING BROM- EN SNORFIETSEN;11.00;0.00;1.00;20121231;SAP;966;BUD;3610803616
021;20100101;20121231;SCHORSING BROM- EN SNORFIETSEN;10.50;0.00;1.00;20121211;SAP;966;BUD;3564320412
021;20070209;20091231;SCHORSING BROM- EN SNORFIETSEN;10.00;0.00;1.00;20091030;SAP;966;BUD;3465997302
021;20060928;20070208;VERWIJDERINGSBIJDRAGE;37.82;7.19;1.00;20060927;SAP;966;BUD;3380029324
021;20060915;20060927;VERWIJDERINGSBIJDRAGE;45.00;8.55;1.00;20060914;SAP;966;BUD;3367328495
021;20050706;20060914;KLACHT APK 2;45.00;0.00;1.00;20050705;SAP;966;BUD;3367328495
021;20050527;20050705;KLACHT APK 2;45.00;0.00;1.00;20050526;SAP;966;BUD;3329658046
021;20030101;20050526;KLACHT APK 2;45.00;0.00;1.00;20021008;RAP;966;BUD;3326196006
021;20020101;20021231;KLACHT APK 2;45.35;0.00;1.00;20011031;EUR;966;BUD;3213621518
021;20000101;20011231;KLACHT APK 2;100.00;0.00;1.00;20011031;RAP;966;BUD;3213621519
021;19961002;19991231;KLACHT APK 2;100.00;0.00;1.00;20010616;RAP;966;BUD;3201759080
021;19960101;19961001;KLACHT APK 2;100.00;0.00;1.00;19960422;RAP;966;BUD;3039240189
022;20160101;99999999;TENAAMSTELLING IN KENTEKENREGISTER;9.91;0.00;1.00;20151231;SAP;9160;BUD;3660656426
022;20151217;20151231;TENAAMSTELLING IN KENTEKENREGISTER;9.83;0.00;1.00;20151217;SAP;9160;BUD;3659446822
022;20150101;20151216;TARIEF TENAAMSTELLING IN KENTEKENREG.;9.83;0.00;1.00;20141231;SAP;9160;BUD;3659360419
022;20131205;20141231;TARIEF TENAAMSTELLING IN KENTEKENREG.;9.70;0.00;1.00;20141210;SAP;9160;BUD;3627306013
022;20130101;20131204;LEGES TENAAMSTELLEN (DEEL 1B);9.70;0.00;1.00;20121231;SAP;9160;BUD;3595251615
022;20100101;20121231;LEGES TENAAMSTELLEN (DEEL 1B);9.25;0.00;1.00;20121211;SAP;9160;BUD;3564320412
022;20090320;20091231;LEGES TENAAMSTELLEN (DEEL 1B);9.00;0.00;1.00;20091030;SAP;9160;BUD;3465997302
022;20090205;20090319;LEGES TENAAMSTELLEN (DEEL 1B);9.00;0.00;1.00;20090204;SAP;9160;BUD;3446557303
022;20070627;20090204;TENAAMSTELLEN KEURINGSSTATION;9.00;0.00;1.00;20070626;SAP;9160;BUD;3442842113
022;20070424;20070626;TARIEF OVERSCHRIJVEN KENTEKENBEWIJS;9.00;0.00;1.00;20070423;SAP;9160;BUD;3391952533
022;20070101;20070423;TARIEF OVERSCHRIJVEN KENTEKENBEWIJS;9.00;0.00;1.00;20061231;SAP;9160;BUD;3386422938
022;20061213;20061231;TARIEF OVERSCHRIJVEN KENTEKENBEWIJS;10.25;0.00;1.00;20061212;SAP;9160;BUD;3375018132
022;20060222;20061212;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET RIJB;10.25;0.00;1.00;20061204;SAP;9160;BUD;3375018132
022;20050527;20060221;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET RIJB;10.25;0.00;1.00;20050526;SAP;9160;BUD;3349616479
022;20050101;20050526;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET RIJB;10.25;0.00;1.00;20041026;RAP;9160;BUD;3326196006
022;20040422;20041231;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET RIJB;10.20;0.00;1.00;20040421;RAP;9160;BUD;3291605082
022;20040101;20040421;AFGIFTE DEEL II-LEGITIMATIE RIJBEWIJS;10.20;0.00;1.00;20031029;RAP;9160;BUD;3276499220
022;20031001;20031231;KENTEKENBEWIJS DEEL 2 VIA PTT LOKET RIJB;9.75;0.00;1.00;20030930;RAP;9160;BUD;3273987456
022;20020101;20030930;KENTEKENBEWIJS DEEL 2 VIA PTT LOKET RIJB;9.75;0.00;1.00;20011031;EUR;9160;BUD;3273987456
022;20010101;20011231;KENTEKENBEWIJS DEEL 2 VIA PTT LOKET RIJB;21.50;0.00;1.00;20011031;RAP;9160;BUD;3273987456
022;20000101;20001231;KENTEKENBEWIJS DEEL 2 VIA PTT LOKET RIJB;22.50;0.00;1.00;19991028;RAP;9160;BUD;3273987456
022;19990101;19991231;KENTEKENBEWIJS DEEL 2 VIA PTT LOKET RIJB;23.50;0.00;1.00;19981023;RAP;9160;BUD;3273987456
022;19960101;19981231;KENTEKENBEWIJS DEEL 2 VIA PTT LOKET RIJB;23.00;0.00;1.00;19961003;INI;9160;BUD;3273987456
023;20130104;99999999;INITIEEL KEURINGSADVIES;36.00;0.00;1.00;20130103;SAP;9161;BUD;3566307616
023;20130101;20130103;INITIEEL KEURINGSADVIES;36.00;0.00;1.00;20121231;SAP;9161;BUD;3566307616
023;20090101;20121231;INITIEEL KEURINGSADVIES;35.00;0.00;1.00;20121211;SAP;9161;BUD;3564320412
023;20070101;20070430;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET PASP;9.00;0.00;1.00;20070423;SAP;9161;BUD;3386422938
023;20060222;20061231;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET PASP;10.25;0.00;1.00;20061204;SAP;9161;BUD;3374326927
023;20050527;20060221;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET PASP;10.25;0.00;1.00;20050526;SAP;9161;BUD;3349616479
023;20050101;20050526;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET PASP;10.25;0.00;1.00;20041026;RAP;9161;BUD;3326196006
023;20040422;20041231;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET PASP;10.20;0.00;1.00;20040421;RAP;9161;BUD;3291605176
023;20040101;20040421;AFGIFTE DEEL II-LEGITIMATIE PASPOORT;10.20;0.00;1.00;20031029;RAP;9161;BUD;3276499297
023;20031001;20031231;KENTEKENBEWIJS DEEL 2 VIA PTT LOKET PASP;9.75;0.00;1.00;20030930;RAP;9161;BUD;3273988015
023;20020101;20030930;KENTEKENBEWIJS DEEL 2 VIA PTT LOKET PASP;9.75;0.00;1.00;20011031;EUR;9161;BUD;3273988015
023;20010101;20011231;KENTEKENBEWIJS DEEL 2 VIA PTT LOKET PASP;21.50;0.00;1.00;20011031;RAP;9161;BUD;3273988015
023;20000101;20001231;KENTEKENBEWIJS DEEL 2 VIA PTT LOKET PASP;22.50;0.00;1.00;19991028;RAP;9161;BUD;3273988015
023;19990101;19991231;KENTEKENBEWIJS DEEL 2 VIA PTT LOKET PASP;23.50;0.00;1.00;19981023;RAP;9161;BUD;3273988015
023;19960101;19981231;KENTEKENBEWIJS DEEL 2 VIA PTT LOKET PASP;23.00;0.00;1.00;19961003;INI;9161;BUD;3273988015
024;20130101;99999999;VOORLOPIG KENTEKENBEWIJS KAH;26.00;0.00;1.00;20121231;SAP;9162;BUD;3566048416
024;20090205;20121231;VOORLOPIG KENTEKENBEWIJS KAH;25.00;0.00;1.00;20121211;SAP;9162;BUD;3564320412
024;20090101;20090204;VOORLOPIG KB AAN HUIS;25.00;0.00;1.00;20081231;SAP;9162;BUD;3442842113
024;20070101;20070430;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET KVK.;9.00;0.00;1.00;20070423;SAP;9162;BUD;3386422938
024;20060222;20061231;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET KVK.;10.25;0.00;1.00;20061204;SAP;9162;BUD;3374326927
024;20050527;20060221;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET KVK.;10.25;0.00;1.00;20050526;SAP;9162;BUD;3349616479
024;20050101;20050526;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET KVK.;10.25;0.00;1.00;20041026;RAP;9162;BUD;3326196006
024;20040422;20041231;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET KVK.;10.20;0.00;1.00;20040421;RAP;9162;BUD;3291605251
024;20040101;20040421;AFGIFTE DEEL II-LEGITIMATIE KVK-REGISTR.;10.20;0.00;1.00;20031029;RAP;9162;BUD;3276499452
024;20031001;20031231;KENTEKENBEWIJS DL 2 VIA PTT LOK KVK REG;9.75;0.00;1.00;20030930;RAP;9162;BUD;3273988085
024;20020101;20030930;KENTEKENBEWIJS DL 2 VIA PTT LOK KVK REG;9.75;0.00;1.00;20011031;EUR;9162;BUD;3273988085
024;20010101;20011231;KENTEKENBEWIJS DL 2 VIA PTT LOK KVK REG;21.50;0.00;1.00;20011031;RAP;9162;BUD;3273988085
024;20000101;20001231;KENTEKENBEWIJS DL 2 VIA PTT LOK KVK REG;22.50;0.00;1.00;19991028;RAP;9162;BUD;3273988085
024;19990101;19991231;KENTEKENBEWIJS DL 2 VIA PTT LOK KVK REG;23.50;0.00;1.00;19981023;RAP;9162;BUD;3273988085
024;19960101;19981231;KENTEKENBEWIJS DL 2 VIA PTT LOK KVK REG;23.00;0.00;1.00;19961003;INI;9162;BUD;3273988085
025;20070101;20070430;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET PURK;9.00;0.00;1.00;20070423;SAP;9163;BUD;3386422938
025;20060222;20061231;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET PURK;10.25;0.00;1.00;20061204;SAP;9163;BUD;3374326927
025;20050527;20060221;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET PURK;10.25;0.00;1.00;20050526;SAP;9163;BUD;3349616479
025;20050101;20050526;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET PURK;10.25;0.00;1.00;20041026;RAP;9163;BUD;3326196006
025;20040422;20041231;TENAAMSTELLINGSBEWIJS VIA PTT-LOKET PURK;10.20;0.00;1.00;20040421;RAP;9163;BUD;3291605315
025;20040101;20040421;AFGIFTE DEEL II-LEGITIMATIE PURK;10.20;0.00;1.00;20031029;RAP;9163;BUD;3276499546
025;20031001;20031231;KENTEKENBEWIJS DL 2 VIA PTT LOK PURK;9.75;0.00;1.00;20030930;RAP;9163;BUD;3273988164
025;20020101;20030930;KENTEKENBEWIJS DL 2 VIA PTT LOK PURK;9.75;0.00;1.00;20011031;EUR;9163;BUD;3273988164
025;20010101;20011231;KENTEKENBEWIJS DL 2 VIA PTT LOK PURK;21.50;0.00;1.00;20011031;RAP;9163;BUD;3273988164
025;20000101;20001231;KENTEKENBEWIJS DL 2 VIA PTT LOK PURK;22.50;0.00;1.00;19991028;RAP;9163;BUD;3273988164
025;19990101;19991231;KENTEKENBEWIJS DL 2 VIA PTT LOK PURK;23.50;0.00;1.00;19981023;RAP;9163;BUD;3273988164
025;19960101;19981231;KENTEKENBEWIJS DL 2 VIA PTT LOK PURK;23.00;0.00;1.00;19961003;INI;9163;BUD;3273988164
027;20050527;20091231;VKB - AFGIFTE VIA IAK;15.00;0.00;1.00;20091102;SAP;9177;BUD;3466256503
027;20040101;20050526;VKB - AFGIFTE VIA IAK;15.00;0.00;1.00;20031029;RAP;9177;BUD;3326196006
027;20030101;20031231;VKB - AFGIFTE VIA IAK;11.50;0.00;1.00;20021008;RAP;9177;BUD;3243160878
027;20020101;20021231;VKB - AFGIFTE VIA IAK;11.30;0.00;1.00;20011031;EUR;9177;BUD;3213621519
027;20010601;20011231;VKB - AFGIFTE VIA IAK;25.00;0.00;1.00;20011031;RAP;9177;BUD;3213621520
028;20070101;20091231;Technisch uurtarief;100.00;0.00;1.00;20091102;SAP;9178;BUD;3466256503
028;20060101;20061231;Technisch uurtarief;108.00;0.00;1.00;20061204;SAP;9178;BUD;3374326927
028;20050914;20051231;Technisch uurtarief;105.00;0.00;1.00;20051019;SAP;9178;BUD;3338816435
028;20020101;20021231;VRB - AFGIFTE VIA IAK;11.30;0.00;1.00;20011031;EUR;9178;BUD;3213621519
028;20010601;20011231;VRB - AFGIFTE VIA IAK;25.00;0.00;1.00;20011031;RAP;9178;BUD;3213621520
029;20130104;99999999;VERMELDING BUS TEMPO 100;77.00;0.00;1.00;20130103;SAP;9179;BUD;3566307616
029;20130101;20130103;VERMELDING BUS TEMPO 100;77.00;0.00;1.00;20121231;SAP;9179;BUD;3566307616
029;20100101;20121231;VERMELDING BUS TEMPO 100;74.00;0.00;1.00;20121211;SAP;9179;BUD;3564320412
029;20070101;20091231;VERMELDING BUS TEMPO 100;70.00;0.00;1.00;20091030;SAP;9179;BUD;3465997302
029;20060101;20061231;VERMELDING BUS TEMPO 100;70.00;0.00;1.00;20051230;SAP;9179;BID;3445866107
029;20050701;20051231;VERMELDING BUS TEMPO 100;68.00;0.00;1.00;20051019;SAP;9179;BID;3338816435
029;20050501;20050630;VERMELDING BUS TEMPO 100;68.00;0.00;1.00;20050426;RAP;9179;BUD;3329226045
029;20050101;20050430;VERMELDING BUS TEMPO 100 ZONDER KEURING;15.00;0.00;1.00;20041130;RAP;9179;BUD;3310901185
029;20020101;20041231;OVB - AFGIFTE VIA IAK;0.00;0.00;1.00;20011031;RAP;9179;BUD;3213621520
029;20010601;20011231;OVB - AFGIFTE VIA IAK;0.00;0.00;1.00;20011031;RAP;9179;BUD;3213621520
030;20131205;99999999;ZICHTKEURING N.A.V. VVC/VVT;15.00;0.00;1.00;20131204;SAP;9153;BUD;3595251615
030;20130104;20131204;ZICHTKEURING N.A.V. WK;15.00;0.00;1.00;20130103;SAP;9153;BUD;3595251615
030;20060103;20130103;ZICHTKEURING N.A.V. WK;15.00;0.00;1.00;20060102;SAP;9153;BUD;3566307616
031;20160101;99999999;INSCHRIJVING TRANSITO;19.45;0.00;1.00;20151231;SAP;9154;BUD;3660656426
031;20151217;20151231;INSCHRIJVING TRANSITO;20.60;0.00;1.00;20151217;SAP;9154;BUD;3659446822
031;20150101;20151216;TARIEF INSCHR. EN TENAAMST. TRANSITO;20.60;0.00;1.00;20141231;SAP;9154;BUD;3659360419
031;20140101;20141231;TARIEF INSCHR. EN TENAAMST. TRANSITO;21.40;0.00;1.00;20141210;SAP;9154;BUD;3627306013
031;20131205;20131231;TARIEF INSCHR. EN TENAAMST. TRANSITO;11.70;0.00;1.00;20131204;SAP;9154;BUD;3597584412
031;20130101;20131204;LEGES TRANSITOBEWIJS;11.70;0.00;1.00;20121231;SAP;9154;BUD;3595251615
031;20100101;20121231;LEGES TRANSITOBEWIJS;11.55;0.00;1.00;20121211;SAP;9154;BUD;3564320412
031;20090205;20091231;LEGES TRANSITOBEWIJS;11.50;0.00;1.00;20091216;SAP;9154;BUD;3470058104
031;20070504;20090204;TRANSITO DEEL 1A;11.50;0.00;1.00;20070503;SAP;9154;BUD;3442842113
031;20070101;20070503;TRANSITO DEEL 1A;11.50;0.00;1.00;20061231;SAP;9154;BUD;3387286934
032;20130101;99999999;UITVOER;0.00;0.00;1.00;20121231;SAP;9155;BUD;3566048416
032;20110901;20121231;UITVOER;0.00;0.00;1.00;20121211;SAP;9155;BUD;3564320412
032;20100826;20110831;UITVOER;11.55;0.00;1.00;20110818;SAP;9155;BUD;3522762084
032;20100101;20100825;UITVOERVERKLARING;11.55;0.00;1.00;20091231;SAP;9155;BUD;3491830900
032;20090205;20091231;UITVOERVERKLARING;11.50;0.00;1.00;20091030;SAP;9155;BUD;3465997302
032;20070301;20090204;UITVOERVERKLARING CENTRAAL AFHANDELEN;11.50;0.00;1.00;20070302;SAP;9155;BUD;3442842113
033;20130104;99999999;VOORRIJKOSTEN KEUREN AAN HUIS;110.00;0.00;1.00;20130103;SAP;9156;BUD;3566307616
033;20130101;20130103;VOORRIJKOSTEN KEUREN AAN HUIS;110.00;0.00;1.00;20121231;SAP;9156;BUD;3566307616
033;20100101;20121231;VOORRIJKOSTEN KEUREN AAN HUIS;106.00;0.00;1.00;20121211;SAP;9156;BUD;3564320412
033;20070301;20091231;VOORRIJKOSTEN KEUREN AAN HUIS;100.00;0.00;1.00;20091030;SAP;9156;BUD;3465997302
034;20050527;99999999; PLASTIC ETUIS.;0.17;0.00;1.00;20050526;SAP;0;D;3326196006
034;20010602;20050526;PLASTIC ETUIS.;0.17;0.00;1.00;20010601;RAP;0;D;3326196006
035;20131205;99999999;AFGIFTE DOC. (ADR/COP/CEMT/TAXI);16.00;0.00;1.00;20131204;SAP;9158;BUD;3595251615
035;20130104;20131204;AFGIFTE DOCUMENT (ADR/COP/CEMT/TAXIVERM);16.00;0.00;1.00;20130103;SAP;9158;BUD;3595251615
035;20130101;20130103;AFGIFTE DOCUMENT (ADR/COP/CEMT/TAXIVERM);16.00;0.00;1.00;20121231;SAP;9158;BUD;3566307616
035;20090627;20121231;AFGIFTE DOCUMENT (ADR/COP/CEMT/TAXIVERM);15.00;0.00;1.00;20121224;SAP;9158;BUD;3565443616
035;20090310;20090626;AFGIFTE DOCUMENT (ADR/COP/CEMT/TAXIBIJL);15.00;0.00;1.00;20090309;SAP;9158;BUD;3455110903
035;20070424;20090309;COP/CEMT. DOCUMENT;15.00;0.00;1.00;20070423;SAP;9158;BUD;3445693305
035;20050716;20070331;COP/CEMT. DOCUMENT;15.00;0.00;1.00;20070329;SAP;9158;BUD;3384262926
035;20050527;20050715;COP/CEMT. DOCUMENT;15.00;0.00;1.00;20050526;SAP;9158;BUD;3330522029
035;20050101;20050526;COP/CEMT. DOCUMENT;15.00;0.00;1.00;20041028;RAP;9158;BUD;3326196006
035;20040101;20041231;COP. DOCUMENT;15.00;0.00;1.00;20031029;RAP;9158;BUD;3276499665
035;20030101;20031231;COP. DOCUMENT;7.00;0.00;1.00;20021008;RAP;9158;BUD;3243161057
035;20020101;20021231;COP. DOCUMENT;6.80;0.00;1.00;20011031;EUR;9158;BUD;3213621519
035;20000101;20011231;COP. DOCUMENT;15.00;0.00;1.00;20011031;RAP;9158;BUD;3213621520
035;19960101;19991231;COP. DOCUMENT;15.00;0.00;1.00;20010616;RAP;9158;BUD;3201759081
036;20160101;99999999;DIENST EXPORT;9.54;0.00;1.00;20151231;SAP;986;BUD;3660656426
036;20151217;20151231;DIENST EXPORT;10.77;0.00;1.00;20151217;SAP;986;BUD;3659446822
036;20150101;20151216;UITVOER;10.77;0.00;1.00;20141231;SAP;986;BUD;3659360419
036;20131205;20141231;UITVOER;11.70;0.00;1.00;20141210;SAP;986;BUD;3627306013
036;20130101;20131204;UITVOERVERKLARING MET KENTEKEN;11.70;0.00;1.00;20121231;SAP;986;BUD;3595251615
036;20110901;20121231;UITVOERVERKLARING MET KENTEKEN;11.55;0.00;1.00;20121211;SAP;986;BUD;3564320412
036;20100101;20110831;UITVOERVERKLARING MET KENTEKEN;23.10;0.00;1.00;20110818;SAP;986;BUD;3522762084
036;20070101;20091231;UITVOERVERKLARING MET KENTEKEN;23.00;0.00;1.00;20091030;SAP;986;BUD;3465997302
036;20050105;20061231;UITVOERVERKLARING MET KENTEKEN;23.10;0.00;1.00;20061204;SAP;986;BUD;3374326927
036;20050101;20050104;UITVOERVERKLARING MET KENTEKEN;11.55;0.00;1.00;20041026;RAP;986;BUD;3307852015
036;20040107;20041231;UITVOERVERKLARING MET KENTEKEN;22.00;0.00;1.00;20040106;RAP;986;BUD;3282451038
036;20040101;20040106;UITVOERVERKLARING MET KENTEKEN;11.00;0.00;1.00;20031029;RAP;986;BUD;3276499749
036;20030101;20031231;UITVOERKENTEKENBEWIJS;10.50;0.00;1.00;20021008;RAP;986;BUD;3243161185
036;20020101;20021231;UITVOERKENTEKENBEWIJS;9.95;0.00;1.00;20011031;EUR;986;BUD;3213621519
036;20000101;20011231;UITVOERKENTEKENBEWIJS;22.00;0.00;1.00;20011031;RAP;986;BUD;3213621520
036;19980601;19991231;UITVOERKENTEKENBEWIJS;22.00;0.00;1.00;20010616;RAP;986;BUD;3201759081
036;19960101;19980531;UITVOERVERKLARING MET KENTEKEN;22.00;0.00;1.00;19960424;RAP;986;BUD;3039418544
037;20070101;20091231;KENTEKEN ACHTERAF BIJ UITVOERVERKLARING;11.50;0.00;1.00;20091102;SAP;987;BUD;3466256503
037;20050527;20061231;KENTEKEN ACHTERAF BIJ UITVOERVERKLARING;11.55;0.00;1.00;20061204;SAP;987;BUD;3374326927
037;20050101;20050526;KENTEKEN ACHTERAF BIJ UITVOERVERKLARING;11.55;0.00;1.00;20041026;RAP;987;BUD;3326196006
037;20040101;20041231;KENTEKEN ACHTERAF BIJ UITVOERVERKLARING;11.00;0.00;1.00;20031029;RAP;987;BUD;3276499849
037;20030101;20031231;UITVOERKENTEKENBEWIJS;10.50;0.00;1.00;20021008;RAP;987;BUD;3243161245
037;20020101;20021231;UITVOERKENTEKENBEWIJS;9.95;0.00;1.00;20011031;EUR;987;BUD;3213621519
037;20000101;20011231;UITVOERKENTEKENBEWIJS;22.00;0.00;1.00;20011031;RAP;987;BUD;3213621520
037;19980601;19991231;UITVOERKENTEKENBEWIJS;22.00;0.00;1.00;20010616;RAP;987;BUD;3201759081
037;19960101;19980531;KENTEKEN ACHTERAF BIJ UITVOERVERKLARING;22.00;0.00;1.00;19960424;RAP;987;BUD;3039418595
038;20080901;20081231;VOORRIJKN KAH ZELFBALANCERENDE BROMFIETS;50.00;0.00;1.00;20081029;SAP;9080;BUD;3434374889
038;20080826;20080831;VOORRIJKN KAH ZELFBALANCERENDE BROMFIETS;11.50;0.00;1.00;20080825;SAP;9080;BUD;3428758857
038;20070101;20080825;7-DAAGS KENTEKENBEWIJS MET ENKELE LETTER;11.50;0.00;1.00;20061231;SAP;9080;BUD;3428758857
038;20050527;20061231;7-DAAGS KENTEKENBEWIJS MET ENKELE LETTER;11.55;0.00;1.00;20061204;SAP;9080;BUD;3374326927
038;20050101;20050526;7-DAAGS KENTEKENBEW.MET ENKELE LETTER Z;11.55;0.00;1.00;20041026;RAP;9080;BUD;3326196006
038;20040101;20041231;7-DAAGS KENTEKENBEW.MET ENKELE LETTER Z;11.00;0.00;1.00;20031029;RAP;9080;BUD;3276500346
038;20031030;20031231;7-DAAGS KENTEKENBEWIJS;10.50;0.00;1.00;20031029;RAP;9080;BUD;3276500346
038;20030101;20031029;7-DAAGS KENTEKENBEWIJS;10.50;0.00;1.00;20021126;RAP;9080;BUD;3276500346
038;20021009;20021231;7-DAAGS KENTEKENBEWIJS;10.00;0.00;1.00;20021008;RAP;9080;BUD;3276500346
038;20020101;20021008;7-DAAGS KENTEKENBEWIJS;9.95;0.00;1.00;20011031;EUR;9080;BUD;3276500346
038;20000101;20011231;7-DAAGS KENTEKENBEWIJS;22.00;0.00;1.00;20011031;RAP;9080;BUD;3276500346
038;19980601;19991231;7-DAAGS KENTEKENBEWIJS;22.00;0.00;1.00;20010616;RAP;9080;BUD;3276500346
038;19960101;19980531;KENT.BEW. 7-DAAGSE KENT-BEWIJS (Z);22.00;0.00;1.00;19961003;INI;9080;BUD;3276500346
039;20050527;99999999;VOORLOPIG KENTEKENBEWIJS;15.00;0.00;1.00;20050526;SAP;727;BUD;3326196006
039;20040101;20050526;VOORLOPIG KENTEKENBEWIJS;15.00;0.00;1.00;20031029;RAP;727;BUD;3326196006
039;20030101;20031231;VOORLOPIG KENTEKENBEWIJS;11.50;0.00;1.00;20021008;RAP;727;BUD;3243161486
039;20020101;20021231;VOORLOPIG KENTEKENBEWIJS;11.30;0.00;1.00;20011031;EUR;727;BUD;3213621519
039;20000101;20011231;VOORLOPIG KENTEKENBEWIJS;25.00;0.00;1.00;20011031;RAP;727;BUD;3213621520
039;19980601;19991231;VOORLOPIG KENTEKENBEWIJS;25.00;0.00;1.00;20010616;RAP;727;BUD;3201759081
039;19960101;19980531;VOORLOPIG KENTEKENBEWIJS;25.00;0.00;1.00;19960424;RAP;727;BUD;3039416790
040;20090205;20090630;TOESLAG WEEGKOSTEN LICHT;5.00;0.00;1.00;20090623;SAP;725;BUD;3454851719
040;20080701;20090204;WEEGKOSTEN < 3500 KG.;5.00;0.00;1.00;20080630;SAP;725;BUD;3442842113
040;20050527;20080630;WEEGKOSTEN < 3500 KG.;17.50;0.00;1.00;20080530;SAP;725;BUD;3421242093
040;20040101;20050526;WEEGKOSTEN < 3500 KG.;17.50;0.00;1.00;20031106;RAP;725;BUD;3326196005
040;20031105;20031231;WEEGKOSTEN < 3500 KG.;17.00;0.00;1.00;20031104;RAP;725;BUD;3277026918
040;20031101;20031104;WEEGKOSTEN < 3500 KG.;17.50;0.00;1.00;20031031;RAP;725;BUD;3276689513
040;20030101;20031031;WEEGKOSTEN < 3500 KG.;17.00;0.00;1.00;20021008;RAP;725;BUD;3243161631
040;20020101;20021231;WEEGKOSTEN < 3500 KG.;15.85;0.00;1.00;20011031;EUR;725;BUD;3213621519
040;20000101;20011231;WEEGKOSTEN < 3500 KG.;35.00;0.00;1.00;20011031;RAP;725;BUD;3213621520
040;19990701;19991231;WEEGKOSTEN < 3500 KG.;35.00;0.00;1.00;20010616;RAP;725;BUD;3201759081
040;19960101;19990630;WEEGKOSTEN MOTORVOERTUIG LICHT;15.00;0.00;1.00;19960422;RAP;725;BUD;3039239560
