PRODUKT_CODE;B_DAT_PRODUKT;PROD_COMP_CODE;B_DAT_PROD_COMP;E_DAT_PROD_COMP;SOORT_PROD_COMP;KOST_PL_E_COMP;KOST_PL_H_COMP;GB_NR_PROD_COMP;BEDR_PROD_COMP;BTW_C_PROD_COMP;BTW_P_PROD_COMP;MUT_DAT_PR_COMP;AMBT_CODE_MUT;TYD_STEMPEL
053;20050527;2;20050527;20071231;K;2050;1151;62099999;1.00;;0.00;20071009;SAP;3401024539
053;20050101;1;20050101;20050526;O;6220;1151;82121100;35.00;;0.00;20041028;RAP;3326196068
053;20050101;2;20050101;20050526;K;6220;1151;62099999;1.00;;0.00;20041028;RAP;3326196068
053;20040101;1;20040101;20041231;O;6220;1151;82121100;35.00;;0.00;20031029;RAP;3276501810
053;20040101;2;20040101;20041231;K;6220;1151;62099999;1.00;;0.00;20031029;RAP;3276501810
053;20020101;1;20020101;20031231;O;6220;1151;82121100;30.00;;0.00;20011031;EUR;3213621521
053;20020101;2;20020101;20031231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621521
053;20000101;1;20000101;20011231;O;6220;1151;82121100;30.00;;0.00;20011031;RAP;3213621520
053;20000101;2;20000101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621520
053;19961002;1;19961002;19991231;O;6220;15;82121100;30.00;;0.00;20010616;RAP;3201759082
053;19961002;2;19961002;19991231;K;6220;15;62121100;1.00;;0.00;20010616;RAP;3201759082
053;19960101;1;19960101;19961001;O;6220;15;82121100;0.00;;0.00;19960419;RAP;3038981395
053;19960101;2;19960101;19961001;K;6220;15;62121100;1.00;;0.00;19960925;RAP;3052727791
054;20020101;1;20020101;20020526;O;6220;1151;82121100;0.00;;0.00;20011031;EUR;3213621521
054;20020101;2;20020101;20020526;K;6220;1151;62099999;0.00;;0.00;20011031;EUR;3213621521
054;20000101;1;20000101;20011231;O;6220;1151;82121100;30.00;;0.00;20011031;RAP;3213621520
054;20000101;2;20000101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621520
054;19960101;1;19960101;19991231;O;6220;15;82121100;30.00;;0.00;20010616;RAP;3201759082
054;19960101;2;19960101;19991231;K;6220;15;62121100;1.00;;0.00;20010616;RAP;3201759082
055;20100101;1;20100101;20110331;O;2050;1071;82120900;127.00;;0.00;20110325;SAP;3510147635
055;20100101;2;20100101;20110331;K;2050;1071;62099999;1.00;;0.00;20110325;SAP;3510147635
055;20080701;1;20080701;20091231;O;2050;1071;82120900;120.00;;0.00;20091102;SAP;3466256504
055;20080701;2;20080701;20091231;K;2050;1071;62099999;1.00;;0.00;20091102;SAP;3466256504
055;20080101;1;20080101;20080630;O;2050;1071;82120900;125.00;;0.00;20080530;SAP;3421242094
055;20080101;2;20080101;20080630;K;2050;1071;62099999;1.00;;0.00;20080530;SAP;3421242094
055;20070106;1;20070106;20071231;O;2050;1071;82120900;130.00;;0.00;20071010;SAP;3401110939
055;20070106;2;20070106;20071231;K;2050;1071;62099999;1.00;;0.00;20071010;SAP;3401110939
055;20070101;1;20070101;20070105;O;2050;1071;82120900;130.00;;0.00;20061231;SAP;3377091734
055;20070101;2;20070101;20070105;K;2050;1071;62099999;1.00;;0.00;20061231;SAP;3377091734
055;20060101;1;20060101;20061231;O;2050;1071;82120900;135.00;;0.00;20061204;SAP;3374326930
055;20060101;2;20060101;20061231;K;2050;1071;62099999;1.00;;0.00;20061204;SAP;3374326930
055;20050527;1;20050527;20051231;O;2050;1071;82120900;130.00;;0.00;20051019;SAP;3338816440
055;20050527;2;20050527;20051231;K;2050;1071;62099999;1.00;;0.00;20051019;SAP;3338816440
055;20050101;1;20050101;20050526;O;6220;7;82120900;130.00;;0.00;20041026;RAP;3326196068
055;20050101;2;20050101;20050526;K;6220;7;62099999;1.00;;0.00;20041026;RAP;3326196068
055;20040101;1;20040101;20041231;O;6220;7;82120900;118.50;;0.00;20031029;RAP;3276501864
055;20040101;2;20040101;20041231;K;6220;7;62099999;1.00;;0.00;20031029;RAP;3276501864
055;20030101;1;20030101;20031231;O;6220;7;82120900;110.00;;0.00;20021008;RAP;3243164843
055;20030101;2;20030101;20031231;K;6220;7;62099999;1.00;;0.00;20030926;RAP;3273648397
055;20020101;1;20020101;20021231;O;6220;7;82120900;100.50;;0.00;20011031;EUR;3213621521
055;20020101;2;20020101;20021231;K;6220;7;62120900;1.00;;0.00;20011031;EUR;3213621521
055;20010101;1;20010101;20011231;O;6220;7;82120900;210.00;;0.00;20011031;RAP;3213621520
055;20010101;2;20010101;20011231;K;6220;7;62120900;1.00;;0.00;20011031;RAP;3213621520
055;20000101;1;20000101;20001231;O;6220;7;82120900;200.00;;0.00;19991028;RAP;3150182435
055;20000101;2;20000101;20001231;K;6220;7;62120900;1.00;;0.00;19991028;RAP;3150182435
055;19990101;1;19990101;19991231;O;6220;7;82120900;190.00;;0.00;19981023;RAP;3118228785
055;19990101;2;19990101;19991231;K;6220;7;62120900;1.00;;0.00;19981023;RAP;3118228785
055;19980101;1;19980101;19981231;O;6220;7;82120900;180.00;;0.00;19971030;RAP;3087270909
055;19980101;2;19980101;19981231;K;6220;7;62120900;1.00;;0.00;19971030;RAP;3087270909
055;19960101;1;19960101;19971231;O;6220;7;82120900;170.00;;0.00;19960925;RAP;3052728277
055;19960101;2;19960101;19971231;K;6220;7;62120900;1.00;;0.00;19960925;RAP;3052728277
056;20130104;1;20130104;99999999;O;4600;1071;82120900;132.00;;0.00;20130103;SAP;3566307617
056;20130104;2;20130104;99999999;K;4600;1071;62099999;1.00;;0.00;20130103;SAP;3566307617
056;20130101;1;20130101;20130103;O;2050;1071;82120900;132.00;;0.00;20121231;SAP;3566307617
056;20130101;2;20130101;20130103;K;2050;1071;62099999;1.00;;0.00;20121231;SAP;3566307617
056;20100101;1;20100101;20121231;O;2050;1071;82120900;127.00;;0.00;20121211;SAP;3564320413
056;20100101;2;20100101;20121231;K;2050;1071;62099999;1.00;;0.00;20121211;SAP;3564320413
056;20090624;1;20090624;20091231;O;2050;1071;82120900;120.00;;0.00;20091030;SAP;3465997303
056;20090624;2;20090624;20091231;K;2050;1071;62099999;1.00;;0.00;20091030;SAP;3465997303
056;20090204;1;20090204;20090623;O;2050;1071;82120900;120.00;;0.00;20090203;SAP;3454851720
056;20090204;2;20090204;20090623;K;2050;1071;62099999;1.00;;0.00;20090203;SAP;3454851720
056;20080701;1;20080701;20090203;O;2050;1071;82120900;120.00;;0.00;20080630;SAP;3442755715
056;20080701;2;20080701;20090203;K;2050;1071;62099999;1.00;;0.00;20080630;SAP;3442755715
056;20080101;1;20080101;20080630;O;2050;1071;82120900;125.00;;0.00;20080530;SAP;3421242094
056;20080101;2;20080101;20080630;K;2050;1071;62099999;1.00;;0.00;20080530;SAP;3421242094
056;20070106;1;20070106;20071231;O;2050;1071;82120900;130.00;;0.00;20071010;SAP;3401110939
056;20070106;2;20070106;20071231;K;2050;1071;62099999;1.00;;0.00;20071010;SAP;3401110939
056;20070101;1;20070101;20070105;O;2050;1071;82120900;130.00;;0.00;20061231;SAP;3377091734
056;20070101;2;20070101;20070105;K;2050;1071;62099999;1.00;;0.00;20061231;SAP;3377091734
056;20060101;1;20060101;20061231;O;2050;1071;82120900;135.00;;0.00;20061204;SAP;3374326930
056;20060101;2;20060101;20061231;K;2050;1071;62099999;1.00;;0.00;20061204;SAP;3374326930
056;20050527;1;20050527;20051231;O;2050;1071;82120900;130.00;;0.00;20051019;SAP;3338816440
056;20050527;2;20050527;20051231;K;2050;1071;62099999;1.00;;0.00;20051019;SAP;3338816440
056;20050101;1;20050101;20050526;O;6220;7;82120900;130.00;;0.00;20041026;RAP;3326196067
056;20050101;2;20050101;20050526;K;6220;7;62099999;1.00;;0.00;20041026;RAP;3326196067
056;20040101;1;20040101;20041231;O;6220;7;82120900;118.50;;0.00;20031029;RAP;3276501913
056;20040101;2;20040101;20041231;K;6220;7;62099999;1.00;;0.00;20031029;RAP;3276501913
056;20030101;1;20030101;20031231;O;6220;7;82120900;110.00;;0.00;20021008;RAP;3243164884
056;20030101;2;20030101;20031231;K;6220;7;62099999;1.00;;0.00;20030926;RAP;3273648695
056;20020101;1;20020101;20021231;O;6220;7;82120900;100.50;;0.00;20011031;EUR;3213621521
056;20020101;2;20020101;20021231;K;6220;7;62120900;1.00;;0.00;20011031;EUR;3213621521
056;20010101;1;20010101;20011231;O;6220;7;82120900;210.00;;0.00;20011031;RAP;3213621520
056;20010101;2;20010101;20011231;K;6220;7;62120900;1.00;;0.00;20011031;RAP;3213621520
056;20000101;1;20000101;20001231;O;6220;7;82120900;200.00;;0.00;19991028;RAP;3150182474
056;20000101;2;20000101;20001231;K;6220;7;62120900;1.00;;0.00;19991028;RAP;3150182474
056;19990101;1;19990101;19991231;O;6220;7;82120900;190.00;;0.00;19981023;RAP;3118228825
056;19990101;2;19990101;19991231;K;6220;7;62120900;1.00;;0.00;19981023;RAP;3118228825
056;19980101;1;19980101;19981231;O;6220;7;82120900;180.00;;0.00;19971030;RAP;3087270976
056;19980101;2;19980101;19981231;K;6220;7;62120900;1.00;;0.00;19971030;RAP;3087270976
056;19960101;1;19960101;19971231;O;6220;7;82120900;170.00;;0.00;19960925;RAP;3052728509
056;19960101;2;19960101;19971231;K;6220;7;62120900;1.00;;0.00;19960925;RAP;3052728509
057;20070106;1;20070106;20071231;O;2050;1071;82120900;35.00;;0.00;20071010;SAP;3401110939
057;20070106;2;20070106;20071231;K;2050;1071;62099999;1.00;;0.00;20071010;SAP;3401110939
057;20050527;1;20050527;20070105;O;2050;1071;82120900;35.00;;0.00;20050526;SAP;3377091734
057;20050527;2;20050527;20070105;K;2050;1071;62099999;1.00;;0.00;20050526;SAP;3377091734
057;20040101;1;20040101;20050526;O;6220;1071;82120900;35.00;;0.00;20031029;RAP;3326196067
057;20040101;2;20040101;20050526;K;6220;1071;62099999;1.00;;0.00;20031029;RAP;3326196067
057;20020101;1;20020101;20031231;O;6220;1071;82120900;70.00;;0.00;20011031;EUR;3213621521
057;20020101;2;20020101;20031231;K;6220;1071;62099999;1.00;;0.00;20011031;EUR;3213621521
057;20000101;1;20000101;20011231;O;6220;1071;82120900;60.00;;0.00;20011031;RAP;3213621520
057;20000101;2;20000101;20011231;K;6220;1071;62099999;1.00;;0.00;20011031;RAP;3213621520
057;19960101;1;19960101;19991231;O;6220;7;82120900;60.00;;0.00;20010616;RAP;3201759082
057;19960101;2;19960101;19991231;K;6220;7;62120900;1.00;;0.00;20010616;RAP;3201759082
058;20100101;1;20100101;20110331;O;2050;1071;82120900;26.00;;0.00;20110325;SAP;3510147635
058;20100101;2;20100101;20110331;K;2050;1071;62099999;1.00;;0.00;20110325;SAP;3510147635
058;20080101;1;20080101;20091231;O;2050;1071;82120900;25.00;;0.00;20091102;SAP;3466256504
058;20080101;2;20080101;20091231;K;2050;1071;62099999;1.00;;0.00;20091102;SAP;3466256504
058;20070106;1;20070106;20071231;O;2050;1071;82120900;35.00;;0.00;20071010;SAP;3401110939
058;20070106;2;20070106;20071231;K;2050;1071;62099999;1.00;;0.00;20071010;SAP;3401110939
058;20050527;1;20050527;20070105;O;2050;1071;82120900;35.00;;0.00;20050526;SAP;3377091734
058;20050527;2;20050527;20070105;K;2050;1071;62099999;1.00;;0.00;20050526;SAP;3377091734
058;20040101;1;20040101;20050526;O;6220;1071;82120900;35.00;;0.00;20031029;RAP;3326196067
058;20040101;2;20040101;20050526;K;6220;1071;62099999;1.00;;0.00;20031029;RAP;3326196067
058;20020101;1;20020101;20031231;O;6220;1071;82120900;30.00;;0.00;20011031;EUR;3213621521
058;20020101;2;20020101;20031231;K;6220;1071;62099999;1.00;;0.00;20011031;EUR;3213621521
058;20000101;1;20000101;20011231;O;6220;1071;82120900;30.00;;0.00;20011031;RAP;3213621520
058;20000101;2;20000101;20011231;K;6220;1071;62099999;1.00;;0.00;20011031;RAP;3213621520
058;19960101;1;19960101;19991231;O;6220;7;82120900;30.00;;0.00;20010616;RAP;3201759083
058;19960101;2;19960101;19991231;K;6220;7;62120900;1.00;;0.00;20010616;RAP;3201759083
059;20080701;1;20080701;20110331;O;2050;1071;82120900;120.00;;0.00;20110325;SAP;3510147635
059;20080701;2;20080701;20110331;K;2050;1071;62099999;1.00;;0.00;20110325;SAP;3510147635
059;20080101;1;20080101;20080630;O;2050;1071;82120900;125.00;;0.00;20080530;SAP;3421242094
059;20080101;2;20080101;20080630;K;2050;1071;62099999;1.00;;0.00;20080530;SAP;3421242094
059;20070106;1;20070106;20071231;O;2050;1071;82120900;130.00;;0.00;20071010;SAP;3401110939
059;20070106;2;20070106;20071231;K;2050;1071;62099999;1.00;;0.00;20071010;SAP;3401110939
059;20070101;1;20070101;20070105;O;2050;1071;82120900;130.00;;0.00;20061231;SAP;3377091734
059;20070101;2;20070101;20070105;K;2050;1071;62099999;1.00;;0.00;20061231;SAP;3377091734
059;20060101;1;20060101;20061231;O;2050;1071;82120900;135.00;;0.00;20061204;SAP;3374326930
059;20060101;2;20060101;20061231;K;2050;1071;62099999;1.00;;0.00;20061204;SAP;3374326930
059;20050527;1;20050527;20051231;O;2050;1071;82120900;130.00;;0.00;20051019;SAP;3338816440
059;20050527;2;20050527;20051231;K;2050;1071;62099999;1.00;;0.00;20051019;SAP;3338816440
059;20050101;1;20050101;20050526;O;6220;1071;82120900;130.00;;0.00;20041026;RAP;3326196067
059;20050101;2;20050101;20050526;K;6220;1071;62099999;1.00;;0.00;20041026;RAP;3326196067
059;20040101;1;20040101;20041231;O;6220;1071;82120900;118.50;;0.00;20031029;RAP;3276502168
059;20040101;2;20040101;20041231;K;6220;1071;62099999;1.00;;0.00;20031029;RAP;3276502168
059;20030101;1;20030101;20031231;O;6220;1071;82120900;110.00;;0.00;20021008;RAP;3243165231
059;20030101;2;20030101;20031231;K;6220;1071;62099999;1.00;;0.00;20021008;RAP;3243165231
059;20020101;1;20020101;20021231;O;6220;1071;82120900;100.50;;0.00;20011031;EUR;3213621521
059;20020101;2;20020101;20021231;K;6220;1071;62099999;1.00;;0.00;20011031;EUR;3213621521
059;20000101;1;20000101;20011231;O;6220;1071;82120900;230.00;;0.00;20011031;RAP;3213621520
059;20000101;2;20000101;20011231;K;6220;1071;62099999;1.00;;0.00;20011031;RAP;3213621520
059;19960101;1;19960101;19991231;O;6220;7;82120900;230.00;;0.00;20010616;RAP;3201759083
059;19960101;2;19960101;19991231;K;6220;7;62120900;1.00;;0.00;20010616;RAP;3201759083
060;20080701;1;20080701;20110331;O;2050;1071;82120900;120.00;;0.00;20110325;SAP;3510147635
060;20080701;2;20080701;20110331;K;2050;1071;62099999;1.00;;0.00;20110325;SAP;3510147635
060;20080101;1;20080101;20080630;O;2050;1071;82120900;125.00;;0.00;20080530;SAP;3421242094
060;20080101;2;20080101;20080630;K;2050;1071;62099999;1.00;;0.00;20080530;SAP;3421242094
060;20070106;1;20070106;20071231;O;2050;1071;82120900;130.00;;0.00;20071009;SAP;3401024539
060;20070106;2;20070106;20071231;K;2050;1071;62099999;1.00;;0.00;20071009;SAP;3401024539
060;20070101;1;20070101;20070105;O;2050;1071;82120900;130.00;;0.00;20061231;SAP;3377091734
060;20070101;2;20070101;20070105;K;2050;1071;62099999;1.00;;0.00;20061231;SAP;3377091734
060;20060101;1;20060101;20061231;O;2050;1071;82120900;135.00;;0.00;20061204;SAP;3374326930
060;20060101;2;20060101;20061231;K;2050;1071;62099999;1.00;;0.00;20061204;SAP;3374326930
060;20050527;1;20050527;20051231;O;2050;1071;82120900;130.00;;0.00;20051019;SAP;3338816440
060;20050527;2;20050527;20051231;K;2050;1071;62099999;1.00;;0.00;20051019;SAP;3338816440
060;20050101;1;20050101;20050526;O;6220;7;82120900;130.00;;0.00;20041026;RAP;3326196067
060;20050101;2;20050101;20050526;K;6220;7;62120900;1.00;;0.00;20041026;RAP;3326196067
060;20040101;1;20040101;20041231;O;6220;7;82120900;118.50;;0.00;20031029;RAP;3276502213
060;20040101;2;20040101;20041231;K;6220;7;62120900;1.00;;0.00;20031029;RAP;3276502213
060;20030101;1;20030101;20031231;O;6220;7;82120900;110.00;;0.00;20021008;RAP;3243165346
060;20030101;2;20030101;20031231;K;6220;7;62120900;1.00;;0.00;20021008;RAP;3243165346
060;20020101;1;20020101;20021231;O;6220;7;82120900;100.50;;0.00;20011031;EUR;3213621521
060;20020101;2;20020101;20021231;K;6220;7;62120900;1.00;;0.00;20011031;EUR;3213621521
060;20010101;1;20010101;20011231;O;6220;7;82120900;210.00;;0.00;20011031;RAP;3213621520
060;20010101;2;20010101;20011231;K;6220;7;62120900;1.00;;0.00;20011031;RAP;3213621520
060;20000101;1;20000101;20001231;O;6220;7;82120900;200.00;;0.00;19991028;RAP;3150182535
060;20000101;2;20000101;20001231;K;6220;7;62120900;1.00;;0.00;19991028;RAP;3150182535
060;19990101;1;19990101;19991231;O;6220;7;82120900;190.00;;0.00;19981023;RAP;3118228870
060;19990101;2;19990101;19991231;K;6220;7;62120900;1.00;;0.00;19981023;RAP;3118228870
060;19980101;1;19980101;19981231;O;6220;7;82120900;180.00;;0.00;19971030;RAP;3087271121
060;19980101;2;19980101;19981231;K;6220;7;62120900;1.00;;0.00;19971030;RAP;3087271121
060;19961001;1;19961001;19971231;O;6220;7;82120900;170.00;;0.00;19960930;RAP;3053152285
060;19961001;2;19961001;19971231;K;6220;7;62120900;1.00;;0.00;19960930;RAP;3053152285
060;19960101;1;19960101;19960930;O;6220;7;82120900;150.00;;0.00;19960422;RAP;3039242053
060;19960101;2;19960101;19960930;K;6220;7;62120900;1.00;;0.00;19960925;RAP;3052729178
061;20070106;1;20070106;20071231;O;2050;1071;82120900;35.00;;0.00;20071009;SAP;3401024539
061;20070106;2;20070106;20071231;K;2050;1071;62099999;1.00;;0.00;20071009;SAP;3401024539
061;20050527;1;20050527;20070105;O;2050;1071;82120900;35.00;;0.00;20050526;SAP;3377091734
061;20050527;2;20050527;20070105;K;2050;1071;62099999;1.00;;0.00;20050526;SAP;3377091734
061;20040101;1;20040101;20050526;O;6220;1071;82120900;35.00;;0.00;20031029;RAP;3326196067
061;20040101;2;20040101;20050526;K;6220;1071;62099999;1.00;;0.00;20031029;RAP;3326196067
061;20020101;1;20020101;20031231;O;6220;1071;82120900;70.00;;0.00;20011031;EUR;3213621521
061;20020101;2;20020101;20031231;K;6220;1071;62099999;1.00;;0.00;20011031;EUR;3213621521
061;20000101;1;20000101;20011231;O;6220;1071;82120900;60.00;;0.00;20011031;RAP;3213621520
061;20000101;2;20000101;20011231;K;6220;1071;62099999;1.00;;0.00;20011031;RAP;3213621520
061;19961001;1;19961001;19991231;O;6220;7;82120900;60.00;;0.00;20010616;RAP;3201759083
061;19961001;2;19961001;19991231;K;6220;7;62120900;1.00;;0.00;20010616;RAP;3201759083
061;19960101;1;19960101;19960930;O;6220;7;82120900;55.00;;0.00;19960422;RAP;3039242132
061;19960101;2;19960101;19960930;K;6220;7;62120900;1.00;;0.00;19960925;RAP;3052729451
062;20080101;1;20080101;20110331;O;2050;1071;82120900;25.00;;0.00;20110325;SAP;3510147635
062;20080101;2;20080101;20110331;K;2050;1071;62099999;1.00;;0.00;20110325;SAP;3510147635
062;20070106;1;20070106;20071231;O;2050;1071;82120900;35.00;;0.00;20071009;SAP;3401024539
062;20070106;2;20070106;20071231;K;2050;1071;62099999;1.00;;0.00;20071009;SAP;3401024539
062;20050527;1;20050527;20070105;O;2050;1071;82120900;35.00;;0.00;20050526;SAP;3377091734
062;20050527;2;20050527;20070105;K;2050;1071;62099999;1.00;;0.00;20050526;SAP;3377091734
062;20040101;1;20040101;20050526;O;6220;1071;82120900;35.00;;0.00;20031029;RAP;3326196067
062;20040101;2;20040101;20050526;K;6220;1071;62099999;1.00;;0.00;20031029;RAP;3326196067
062;20020101;1;20020101;20031231;O;6220;1071;82120900;30.00;;0.00;20011031;EUR;3213621521
062;20020101;2;20020101;20031231;K;6220;1071;62099999;1.00;;0.00;20011031;EUR;3213621521
062;20000101;1;20000101;20011231;O;6220;1071;82120900;30.00;;0.00;20011031;RAP;3213621520
062;20000101;2;20000101;20011231;K;6220;1071;62099999;1.00;;0.00;20011031;RAP;3213621520
062;19961001;1;19961001;19991231;O;6220;7;82120900;30.00;;0.00;20010616;RAP;3201759083
062;19961001;2;19961001;19991231;K;6220;7;62120900;1.00;;0.00;20010616;RAP;3201759083
062;19960101;1;19960101;19960930;O;6220;7;82120900;0.00;;0.00;19960422;RAP;3039242203
062;19960101;2;19960101;19960930;K;6220;7;62120900;1.00;;0.00;19960925;RAP;3052729656
063;20080701;1;20080701;20110331;O;2050;1071;82120900;120.00;;0.00;20110325;SAP;3510147635
063;20080701;2;20080701;20110331;K;2050;1071;62099999;1.00;;0.00;20110325;SAP;3510147635
063;20080101;1;20080101;20080630;O;2050;1071;82120900;125.00;;0.00;20080530;SAP;3421242094
063;20080101;2;20080101;20080630;K;2050;1071;62099999;1.00;;0.00;20080530;SAP;3421242094
063;20070106;1;20070106;20071231;O;2050;1071;82120900;130.00;;0.00;20071009;SAP;3401024539
063;20070106;2;20070106;20071231;K;2050;1071;62099999;1.00;;0.00;20071009;SAP;3401024539
063;20070101;1;20070101;20070105;O;2050;1071;82120900;130.00;;0.00;20061231;SAP;3377091734
063;20070101;2;20070101;20070105;K;2050;1071;62099999;1.00;;0.00;20061231;SAP;3377091734
063;20060101;1;20060101;20061231;O;2050;1071;82120900;135.00;;0.00;20061204;SAP;3374326930
063;20060101;2;20060101;20061231;K;2050;1071;62099999;1.00;;0.00;20061204;SAP;3374326930
063;20050527;1;20050527;20051231;O;2050;1071;82120900;130.00;;0.00;20051019;SAP;3338816440
063;20050527;2;20050527;20051231;K;2050;1071;62099999;1.00;;0.00;20051019;SAP;3338816440
063;20050101;1;20050101;20050526;O;6220;1071;82120900;130.00;;0.00;20041026;RAP;3326196067
063;20050101;2;20050101;20050526;K;6220;1071;62099999;1.00;;0.00;20041026;RAP;3326196067
063;20040101;1;20040101;20041231;O;6220;1071;82120900;118.50;;0.00;20031029;RAP;3276502335
063;20040101;2;20040101;20041231;K;6220;1071;62099999;1.00;;0.00;20031029;RAP;3276502335
063;20030101;1;20030101;20031231;O;6220;1071;82120900;110.00;;0.00;20021008;RAP;3243165616
063;20030101;2;20030101;20031231;K;6220;1071;62099999;1.00;;0.00;20021008;RAP;3243165616
063;20020101;1;20020101;20021231;O;6220;1071;82120900;100.50;;0.00;20011031;EUR;3213621521
063;20020101;2;20020101;20021231;K;6220;1071;62099999;1.00;;0.00;20011031;EUR;3213621521
063;20000101;1;20000101;20011231;O;6220;1071;82120900;230.00;;0.00;20011031;RAP;3213621520
063;20000101;2;20000101;20011231;K;6220;1071;62099999;1.00;;0.00;20011031;RAP;3213621520
063;19961001;1;19961001;19991231;O;6220;7;82120900;230.00;;0.00;20010616;RAP;3201759083
063;19961001;2;19961001;19991231;K;6220;7;62120900;1.00;;0.00;20010616;RAP;3201759083
063;19960101;1;19960101;19960930;O;6220;7;82120900;210.00;;0.00;19960424;RAP;3039412611
